Time/Date,G12000,M12000,G11301,G11300,G11401,G11400,P11400,G10100,G10101,G10102,P10103,P10104,F10100,G11001,T11001,T11002
7/17/2016 21:16,1,80,2,1,0,1,41,0,10.67,0,2026,51,84,13547,152,151
7/17/2016 21:17,1,80,2,1,0,1,47,0,10.67,0,2012,56,85,13547,152,151
7/17/2016 21:17,1,80,2,1,0,1,45,0,10.67,0,1956,62,87,11553,152,151
7/17/2016 21:17,1,80,2,1,0,1,50,0,10.67,0,1935,62,90,11553,152,151
7/17/2016 21:17,1,80,2,1,0,1,48,0,10.67,0,1923,58,91,12216,152,151
7/17/2016 21:17,1,80,2,1,0,1,47,0,10.67,0,1939,60,89,12216,152,151
7/17/2016 21:17,1,80,2,1,0,1,41,0,10.67,0,1961,55,85,17026,152,151
7/17/2016 21:17,1,80,2,1,0,1,43,0,10.67,0,1975,50,86,17026,152,151
7/17/2016 21:17,1,80,2,1,0,1,44,0,10.67,0,2026,53,85,17026,152,151
7/17/2016 21:17,1,80,2,1,0,1,46,0,10.67,0,1953,63,87,12353,152,151
7/17/2016 21:17,1,80,2,1,0,1,51,0,10.67,0,1935,62,91,12353,152,151
7/17/2016 21:17,1,80,2,1,0,1,50,0,10.67,0,1907,66,91,11921,152,151
7/17/2016 21:17,1,80,2,1,0,1,46,0,10.67,0,1904,60,90,11921,152,151
7/17/2016 21:17,1,80,1,1,0,1,43,0,10.67,0,1960,53,87,14579,152,151
7/17/2016 21:17,1,80,2,1,0,1,40,0,10.67,0,2005,52,84,14579,152,151
7/17/2016 21:17,1,80,2,1,0,1,48,0,10.67,0,2003,58,88,14579,152,151
7/17/2016 21:17,1,80,2,1,0,1,47,0,10.67,0,1935,61,88,11355,152,151
7/17/2016 21:17,1,80,2,1,0,1,54,0,10.67,0,1929,68,91,11355,152,151
7/17/2016 21:17,1,80,2,1,0,1,49,0,10.67,0,1915,63,91,10098,152,151
7/17/2016 21:17,1,80,2,1,0,1,43,0,10.67,0,1945,56,89,10098,152,151
7/17/2016 21:17,1,80,2,1,0,1,42,0,10.67,0,1976,55,86,12725,152,151
7/17/2016 21:18,1,80,2,1,0,1,42,0,10.67,0,2020,54,85,12725,152,151
7/17/2016 21:18,1,80,2,1,0,1,45,0,10.67,0,1990,54,87,12725,152,151
7/17/2016 21:18,1,80,2,1,0,1,50,0,10.67,0,1956,61,87,11313,152,151
7/17/2016 21:18,1,80,2,1,0,1,53,0,10.67,0,1932,66,92,11313,152,151
7/17/2016 21:18,1,80,2,1,0,1,50,0,10.67,0,1915,66,92,10802,152,151
7/17/2016 21:18,1,80,2,1,0,1,44,0,10.67,0,1922,61,88,10802,152,151
7/17/2016 21:18,1,80,2,1,0,1,45,0,10.67,0,1957,54,89,14870,152,151
7/17/2016 21:18,1,80,2,1,0,1,42,0,10.67,0,1980,52,84,14724,152,151
7/17/2016 21:18,1,80,2,1,0,1,42,0,10.67,0,1971,56,85,14724,153,151
7/17/2016 21:18,1,80,2,1,0,1,49,0,10.67,0,1932,58,89,13368,153,151
7/17/2016 21:18,1,80,2,1,0,1,50,0,10.67,0,1882,67,90,13368,153,151
7/17/2016 21:18,1,80,2,1,0,1,47,0,10.67,0,1869,64,90,11722,153,151
7/17/2016 21:18,1,80,2,1,0,1,50,0,10.67,0,1916,63,91,11722,153,151
7/17/2016 21:18,1,80,2,1,0,1,41,0,10.67,0,1912,51,85,15405,153,151
7/17/2016 21:18,1,80,2,1,0,1,41,0,10.67,0,1995,51,84,15405,153,151
7/17/2016 21:18,1,80,2,1,0,1,48,0,10.67,0,2007,59,88,15405,153,151
7/17/2016 21:18,1,80,2,1,0,1,49,0,10.67,0,1902,63,89,13818,153,151
7/17/2016 21:18,1,80,2,1,0,1,49,0,10.67,0,1921,64,91,13818,153,151
7/17/2016 21:18,1,80,2,1,0,1,45,0,10.67,0,1931,57,91,10229,153,152
7/17/2016 21:18,1,80,2,1,0,1,42,0,10.67,0,1942,58,89,10229,153,152
7/17/2016 21:19,1,80,2,1,0,1,40,0,10.67,0,1976,51,86,10229,153,152
7/17/2016 21:19,1,80,2,1,0,1,42,0,10.67,0,1990,50,86,12110,153,152
7/17/2016 21:19,1,80,2,1,0,1,47,0,10.67,0,1985,56,87,12110,153,152
7/17/2016 21:19,1,80,2,1,0,1,52,0,10.67,0,1947,63,91,8631,153,152
7/17/2016 21:19,1,80,2,1,0,1,51,0,10.67,0,1918,67,92,8631,153,152
7/17/2016 21:19,1,80,2,1,0,1,45,0,10.67,0,1907,59,91,9782,153,152
7/17/2016 21:19,1,80,2,1,0,1,43,0,10.67,0,1940,59,90,9782,153,152
7/17/2016 21:19,1,80,2,1,0,1,41,0,10.67,0,1954,50,86,13315,153,152
7/17/2016 21:19,1,80,2,1,0,1,42,0,10.67,0,1992,59,85,13315,153,152
7/17/2016 21:19,1,80,2,1,0,1,49,0,10.67,0,1958,61,86,13315,153,152
7/17/2016 21:19,1,80,2,1,0,1,50,0,10.67,0,1924,63,90,13894,153,152
7/17/2016 21:19,1,80,2,1,0,1,48,0,10.67,0,1878,62,91,13894,153,152
7/17/2016 21:19,1,80,2,1,0,1,46,0,10.67,0,1902,60,91,11317,153,152
7/17/2016 21:19,1,80,2,1,0,1,43,0,10.67,0,1938,56,90,11317,153,152
7/17/2016 21:19,1,80,2,1,0,1,40,0,10.67,0,1969,51,84,15068,153,152
7/17/2016 21:19,1,80,2,1,0,1,46,0,10.67,0,1959,55,85,15068,153,152
7/17/2016 21:19,1,80,2,1,0,1,48,0,10.67,0,1912,62,88,12028,153,152
7/17/2016 21:19,1,80,2,1,0,1,49,0,10.67,0,1898,63,90,12028,153,152
7/17/2016 21:19,1,80,2,1,0,1,47,0,10.67,0,1888,62,91,12028,153,152
7/17/2016 21:19,1,80,2,1,0,1,49,0,10.67,0,1940,58,91,11828,153,152
7/17/2016 21:20,1,80,2,1,0,1,42,0,10.67,0,1947,57,87,11828,153,152
7/17/2016 21:20,1,80,2,1,0,1,42,0,10.67,0,1988,52,84,13612,153,152
7/17/2016 21:20,1,80,2,1,0,1,44,0,10.67,0,1995,52,85,13612,153,152
7/17/2016 21:20,1,80,2,1,0,1,50,0,10.67,0,1963,60,89,13612,153,152
7/17/2016 21:20,1,80,2,1,0,1,52,0,10.67,0,1935,63,90,12489,153,152
7/17/2016 21:20,1,80,2,1,0,1,51,0,10.67,0,1918,66,92,12489,153,152
7/17/2016 21:20,1,80,2,1,0,1,48,0,10.67,0,1922,61,90,8627,153,152
7/17/2016 21:20,1,80,2,1,0,1,44,0,10.67,0,1971,55,89,8627,153,152
7/17/2016 21:20,1,80,2,1,0,1,42,0,10.67,0,1981,50,85,12547,153,152
7/17/2016 21:20,1,80,2,1,0,1,43,0,10.67,0,1993,61,85,12547,153,152
7/17/2016 21:20,1,80,2,1,0,1,48,0,10.67,0,1963,60,88,12547,153,152
7/17/2016 21:20,1,80,2,1,0,1,50,0,10.67,0,1912,63,90,11254,153,152
7/17/2016 21:20,1,80,2,1,0,1,48,0,10.67,0,1892,65,91,11254,153,152
7/17/2016 21:20,1,80,2,1,0,1,48,0,10.67,0,1913,57,90,10711,153,152
7/17/2016 21:20,1,80,2,1,0,1,42,0,10.67,0,1917,55,86,10711,153,152
7/17/2016 21:20,1,80,2,1,0,1,40,0,10.67,0,1981,49,84,14441,153,152
7/17/2016 21:20,1,80,2,1,0,1,46,0,10.67,0,1978,58,87,14441,153,152
7/17/2016 21:20,1,80,2,1,0,1,48,0,10.67,0,1911,56,88,14441,153,152
7/17/2016 21:20,1,80,2,1,0,1,51,0,10.67,0,1923,65,90,12618,153,152
7/17/2016 21:20,1,80,2,1,0,1,47,0,10.67,0,1911,64,90,12618,153,152
7/17/2016 21:21,1,80,2,1,0,1,46,0,10.67,0,1918,59,88,11289,153,152
7/17/2016 21:21,1,80,2,1,0,1,42,0,10.67,0,1957,52,86,11289,154,152
7/17/2016 21:21,1,80,2,1,0,1,45,0,10.67,0,1997,54,85,14044,154,152
7/17/2016 21:21,1,80,2,1,0,1,44,0,10.67,0,1986,63,85,14044,154,152
7/17/2016 21:21,1,80,2,1,0,1,50,0,10.67,0,1969,62,89,14044,154,152
7/17/2016 21:21,1,80,2,1,0,1,52,0,10.67,0,1918,68,92,12545,154,152
7/17/2016 21:21,1,80,2,1,0,1,47,0,10.67,0,1922,62,92,12545,154,152
7/17/2016 21:21,1,80,2,1,0,1,48,0,10.67,0,1956,63,89,9481,154,152
7/17/2016 21:21,1,80,2,1,0,1,44,0,10.67,0,1975,55,85,9481,154,152
7/17/2016 21:21,1,80,2,1,0,1,43,0,10.67,0,2014,58,85,12413,154,152
7/17/2016 21:21,1,80,2,1,0,1,49,0,10.67,0,2011,58,88,12112,154,152
7/17/2016 21:21,1,80,2,1,0,1,49,0,10.67,0,1922,60,89,12112,154,152
7/17/2016 21:21,1,80,2,1,0,1,51,0,10.67,0,1902,62,90,12350,154,152
7/17/2016 21:21,1,80,2,1,0,1,49,0,10.67,0,1920,61,91,12350,154,152
7/17/2016 21:21,1,80,2,1,0,1,46,0,10.67,0,1938,57,87,9907,154,152
7/17/2016 21:21,1,80,2,1,0,1,43,0,10.67,0,1980,56,85,9907,154,152
7/17/2016 21:21,1,80,2,1,0,1,47,0,10.67,0,1991,54,85,12391,154,152
7/17/2016 21:21,1,80,2,1,0,1,47,0,10.67,0,1964,58,87,12391,154,153
7/17/2016 21:21,1,80,2,1,0,1,53,0,10.67,0,1925,65,91,12391,154,153
7/17/2016 21:21,1,80,2,1,0,1,49,0,10.67,0,1899,63,90,14318,154,153
7/17/2016 21:22,1,80,2,1,0,1,52,0,10.67,0,1886,63,92,14318,154,153
7/17/2016 21:22,1,80,2,1,0,1,44,0,10.67,0,1889,56,88,11860,154,153
7/17/2016 21:22,1,80,2,1,0,1,42,0,10.67,0,1951,54,86,11860,154,153
7/17/2016 21:22,1,80,2,1,0,1,44,0,10.67,0,1973,55,85,12581,154,153
7/17/2016 21:22,1,80,2,1,0,1,50,0,10.67,0,1964,61,88,12581,154,153
7/17/2016 21:22,1,80,2,1,0,1,52,0,10.67,0,1947,62,90,12581,154,153
7/17/2016 21:22,1,80,2,1,0,1,48,0,10.67,0,1887,62,92,15301,154,153
7/17/2016 21:22,1,80,2,1,0,1,47,0,10.67,0,1935,62,90,15301,154,153
7/17/2016 21:22,1,80,2,1,0,1,42,0,10.67,0,1925,56,87,11492,154,153
7/17/2016 21:22,1,80,2,1,0,1,42,0,10.67,0,2000,52,84,11492,154,153
7/17/2016 21:22,1,80,2,1,0,1,43,0,10.67,0,2019,55,84,10857,154,153
7/17/2016 21:22,1,80,2,1,0,1,49,0,10.67,0,1990,60,87,10857,154,153
7/17/2016 21:22,1,80,2,1,0,1,51,0,10.67,0,1943,65,89,10857,154,153
7/17/2016 21:22,1,80,2,1,0,1,50,0,10.67,0,1917,66,91,12841,154,153
7/17/2016 21:22,1,80,2,1,0,1,51,0,10.67,0,1962,58,92,12841,154,153
7/17/2016 21:22,1,80,2,1,0,1,42,0,10.67,0,1965,54,86,10984,154,153
7/17/2016 21:22,1,80,2,1,0,1,45,0,10.67,0,2015,53,86,10984,154,153
7/17/2016 21:22,1,80,2,1,0,1,46,0,10.67,0,2028,57,86,10984,154,153
7/17/2016 21:22,1,80,2,1,0,1,49,0,10.67,0,1954,65,87,10435,154,153
7/17/2016 21:22,1,80,2,1,0,1,51,0,10.67,0,1929,68,91,10435,154,153
7/17/2016 21:23,1,80,2,1,0,1,52,0,10.67,0,1911,64,92,14497,154,153
7/17/2016 21:23,1,80,2,1,0,1,47,0,10.67,0,1914,58,89,14497,154,153
7/17/2016 21:23,1,80,2,1,0,1,44,0,10.67,0,1949,51,88,12532,154,153
7/17/2016 21:23,1,80,2,1,0,1,43,0,10.67,0,1970,51,84,12532,154,153
7/17/2016 21:23,1,80,2,1,0,1,47,0,10.67,0,1983,56,85,14239,155,153
7/17/2016 21:23,1,80,2,1,0,1,51,0,10.67,0,1966,60,89,14239,155,153
7/17/2016 21:23,1,80,2,1,0,1,54,0,10.67,0,1916,67,91,12439,155,153
7/17/2016 21:23,1,80,2,1,0,1,51,0,10.67,0,1917,64,91,16371,155,153
7/17/2016 21:23,1,80,2,1,0,1,47,0,10.67,0,1947,57,90,16371,155,153
7/17/2016 21:23,1,80,2,1,0,1,42,0,10.67,0,1960,55,86,13452,155,153
7/17/2016 21:23,1,80,2,1,0,1,42,0,10.67,0,2002,52,85,13452,155,153
7/17/2016 21:23,1,80,2,1,0,1,47,0,10.67,0,1992,55,86,11284,155,153
7/17/2016 21:23,1,80,2,1,0,1,52,0,10.67,0,1935,65,89,11284,155,153
7/17/2016 21:23,1,80,2,1,0,1,52,0,10.67,0,1955,66,90,11284,155,153
7/17/2016 21:23,1,80,2,1,0,1,51,0,10.67,0,1927,65,91,13033,155,153
7/17/2016 21:23,1,80,2,1,0,1,49,0,10.67,0,1958,58,92,13033,155,153
7/17/2016 21:23,1,80,2,1,0,1,43,0,10.67,0,1986,59,88,9824,155,153
7/17/2016 21:23,1,80,2,1,0,1,43,0,10.67,0,2006,51,85,9824,155,153
7/17/2016 21:23,1,80,2,1,0,1,46,0,10.67,0,2010,57,85,9824,155,153
7/17/2016 21:23,1,80,2,1,0,1,52,0,10.67,0,1980,64,90,10168,155,153
7/17/2016 21:24,1,80,2,1,0,1,54,0,10.67,0,1930,68,92,10168,155,153
7/17/2016 21:24,1,80,2,1,0,1,50,0,10.67,0,1938,65,91,13143,155,153
7/17/2016 21:24,1,80,2,1,0,1,46,0,10.67,0,1970,61,89,13143,155,153
7/17/2016 21:24,1,80,2,1,0,1,42,0,10.67,0,1988,55,89,11538,155,153
7/17/2016 21:24,1,80,2,1,0,1,45,0,10.67,0,2011,51,84,11538,155,153
7/17/2016 21:24,1,80,2,1,0,1,50,0,10.67,0,2006,60,87,14629,155,154
7/17/2016 21:24,1,80,2,1,0,1,51,0,10.67,0,1915,62,89,11926,155,154
7/17/2016 21:24,1,80,2,1,0,1,52,0,10.67,0,1903,69,91,11926,155,154
7/17/2016 21:24,1,80,2,1,0,1,49,0,10.67,0,1913,60,90,17298,155,154
7/17/2016 21:24,1,80,2,1,0,1,43,0,10.67,0,1923,56,89,17298,155,154
7/17/2016 21:24,1,80,2,1,0,1,43,0,10.67,0,1969,55,86,12556,155,154
7/17/2016 21:24,1,80,1,1,0,1,45,0,10.67,0,1987,58,84,12556,155,154
7/17/2016 21:24,1,80,2,1,0,1,48,0,10.67,0,1972,57,87,12881,155,154
7/17/2016 21:24,1,80,2,1,0,1,51,0,10.67,0,1899,70,89,12881,155,154
7/17/2016 21:24,1,80,2,1,0,1,54,0,10.67,0,1890,68,92,12881,155,154
7/17/2016 21:24,1,80,2,1,0,1,53,0,10.67,0,1898,64,92,14778,155,154
7/17/2016 21:24,1,80,2,1,0,1,44,0,10.67,0,1930,58,88,14778,155,154
7/17/2016 21:24,1,80,2,1,0,1,43,0,10.67,0,1984,55,86,14004,155,154
7/17/2016 21:24,1,80,2,1,0,1,47,0,10.67,0,1984,57,86,14004,155,154
7/17/2016 21:24,1,80,2,1,0,1,50,0,10.67,0,1964,60,85,14004,155,154
7/17/2016 21:25,1,80,2,1,0,1,54,0,10.67,0,1941,64,91,11321,155,154
7/17/2016 21:25,1,80,2,1,0,1,51,0,10.67,0,1906,65,92,11321,155,154
7/17/2016 21:25,1,80,2,1,0,1,48,0,10.67,0,1926,62,90,13052,155,154
7/17/2016 21:25,1,80,2,1,0,1,48,0,10.67,0,1949,58,90,13052,155,154
7/17/2016 21:25,1,80,2,1,0,1,44,0,10.67,0,1952,58,85,14436,155,154
7/17/2016 21:25,1,80,2,1,0,1,49,0,10.67,0,1993,58,87,14436,155,154
7/17/2016 21:25,1,80,2,1,0,1,49,0,10.67,0,1971,63,88,14436,155,154
7/17/2016 21:25,1,80,2,1,0,1,52,0,10.67,0,1914,68,89,12890,155,154
7/17/2016 21:25,1,80,2,1,0,1,51,0,10.67,0,1891,65,89,12890,155,154
7/17/2016 21:25,1,80,2,1,0,1,52,0,10.67,0,1893,62,91,11881,155,154
7/17/2016 21:25,1,80,2,1,0,1,43,0,10.67,0,1908,58,87,11881,155,154
7/17/2016 21:25,1,80,2,1,0,1,44,0,10.67,0,1953,55,86,16995,155,154
7/17/2016 21:25,1,80,2,1,0,1,45,0,10.67,0,1964,53,85,16995,155,154
7/17/2016 21:25,1,80,2,1,0,1,51,0,10.67,0,1945,67,86,12330,155,154
7/17/2016 21:25,1,80,2,1,0,1,55,0,10.67,0,1881,68,91,13003,155,154
7/17/2016 21:25,1,80,2,1,0,1,53,0,10.67,0,1885,67,91,13003,155,154
7/17/2016 21:25,1,80,2,1,0,1,48,0,10.67,0,1903,64,90,11624,155,154
7/17/2016 21:25,1,80,2,1,0,1,48,0,10.67,0,1946,53,89,11624,156,154
7/17/2016 21:25,1,80,2,1,0,1,42,0,10.67,0,1963,54,84,12357,156,154
7/17/2016 21:25,1,80,2,1,0,1,46,0,10.67,0,2001,62,85,12357,156,154
7/17/2016 21:26,1,80,2,1,0,1,52,0,10.67,0,1985,63,89,10825,156,154
7/17/2016 21:26,1,80,2,1,0,1,55,0,10.67,0,1931,68,90,11805,156,154
7/17/2016 21:26,1,80,2,1,0,1,50,0,10.67,0,1927,67,90,11805,156,154
7/17/2016 21:26,1,80,2,1,0,1,52,0,10.67,0,1949,68,93,13269,156,154
7/17/2016 21:26,1,80,2,1,0,1,49,0,10.67,0,1969,57,87,13269,156,154
7/17/2016 21:26,1,80,2,1,0,1,42,0,10.67,0,2010,58,86,13373,156,154
7/17/2016 21:26,1,80,2,1,0,1,45,0,10.67,0,2014,60,86,13373,156,154
7/17/2016 21:26,1,80,2,1,0,1,49,0,10.67,0,1967,63,88,13373,156,154
7/17/2016 21:26,1,80,2,1,0,1,52,0,10.67,0,1918,67,90,13064,156,154
7/17/2016 21:26,1,80,2,1,0,1,52,0,10.67,0,1914,68,91,13064,156,154
7/17/2016 21:26,1,80,2,1,0,1,49,0,10.67,0,1913,62,92,14586,156,154
7/17/2016 21:26,1,80,2,1,0,1,42,0,10.67,0,1909,58,87,14586,156,154
7/17/2016 21:26,1,80,2,1,0,1,44,0,10.67,0,1949,56,86,15157,156,154
7/17/2016 21:26,1,80,2,1,0,1,44,0,10.67,0,1971,54,84,15157,156,154
7/17/2016 21:26,1,80,2,1,0,1,50,0,10.67,0,1954,62,88,11804,156,154
7/17/2016 21:26,1,80,2,1,0,1,52,0,10.67,0,1902,66,90,11804,156,154
7/17/2016 21:26,1,80,2,1,0,1,50,0,10.67,0,1870,64,90,11804,156,154
7/17/2016 21:26,1,80,2,1,0,1,49,0,10.67,0,1906,60,90,15362,156,154
7/17/2016 21:26,1,80,2,1,0,1,41,0,10.67,0,1911,53,85,15362,156,154
7/17/2016 21:26,1,80,2,1,0,1,45,0,10.67,0,1952,58,86,13032,156,154
7/17/2016 21:27,1,80,2,1,0,1,41,0,10.67,0,1981,53,85,13032,156,154
7/17/2016 21:27,1,80,2,1,0,1,48,0,10.67,0,2008,61,87,13032,156,154
7/17/2016 21:27,1,80,2,1,0,1,50,0,10.67,0,1945,64,88,9993,156,154
7/17/2016 21:27,1,80,2,1,0,1,52,0,10.67,0,1937,65,92,9993,156,154
7/17/2016 21:27,1,80,2,1,0,1,49,0,10.67,0,1931,62,92,12458,156,155
7/17/2016 21:27,1,80,2,1,0,1,42,0,10.67,0,1938,57,89,12458,156,155
7/17/2016 21:27,1,80,2,1,0,1,41,0,10.67,0,1987,52,85,11279,156,155
7/17/2016 21:27,1,80,1,1,0,1,42,0,10.67,0,2002,51,85,11279,156,155
7/17/2016 21:27,1,80,2,1,0,1,46,0,10.67,0,1987,57,85,11279,156,155
7/17/2016 21:27,1,80,2,1,0,1,52,0,10.67,0,1952,62,89,8635,156,155
7/17/2016 21:27,1,80,2,1,0,1,51,0,10.67,0,1892,62,90,8635,156,155
7/17/2016 21:27,1,80,2,1,0,1,48,0,10.67,0,1905,62,92,12249,156,155
7/17/2016 21:27,1,80,2,1,0,1,48,0,10.67,0,1960,58,91,12249,156,155
7/17/2016 21:27,1,80,2,1,0,1,42,0,10.67,0,1945,52,86,12553,156,155
7/17/2016 21:27,1,80,2,1,0,1,42,0,10.67,0,1971,53,85,12553,156,155
7/17/2016 21:27,1,80,2,1,0,1,45,0,10.67,0,1981,59,86,10884,156,155
7/17/2016 21:27,1,80,2,1,0,1,47,0,10.67,0,1915,62,90,10884,156,155
7/17/2016 21:27,1,80,2,1,0,1,49,0,10.67,0,1891,68,91,10884,156,155
7/17/2016 21:27,1,80,2,1,0,1,48,0,10.67,0,1892,64,90,14246,156,155
7/17/2016 21:27,1,80,2,1,0,1,46,0,10.67,0,1918,59,89,14246,156,155
7/17/2016 21:28,1,80,2,1,0,1,42,0,10.67,0,1939,52,88,14161,156,155
7/17/2016 21:28,1,80,2,1,0,1,42,0,10.67,0,1945,52,84,14161,156,155
7/17/2016 21:28,1,80,2,1,0,1,44,0,10.67,0,1945,53,85,14161,156,155
7/17/2016 21:28,1,80,2,1,0,1,49,0,10.67,0,1950,61,88,11019,156,155
7/17/2016 21:28,1,80,2,1,0,1,51,0,10.67,0,1934,64,90,11019,156,155
7/17/2016 21:28,1,80,2,1,0,1,45,0,10.67,0,1910,61,90,13178,156,155
7/17/2016 21:28,1,80,2,1,0,1,45,0,10.67,0,1922,61,91,13178,156,155
7/17/2016 21:28,1,80,2,1,0,1,43,0,10.67,0,1932,55,87,12112,156,155
7/17/2016 21:28,1,80,2,1,0,1,38,0,10.67,0,1992,52,85,12112,156,155
7/17/2016 21:28,1,80,2,1,0,1,45,0,10.67,0,2026,52,85,9683,156,155
7/17/2016 21:28,1,80,2,1,0,1,47,0,10.67,0,1969,65,86,9504,156,155
7/17/2016 21:28,1,80,2,1,0,1,52,0,10.67,0,1938,62,90,9504,156,155
7/17/2016 21:28,1,80,2,1,0,1,51,0,10.67,0,1935,63,90,12467,156,155
7/17/2016 21:28,1,80,2,1,0,1,49,0,10.67,0,1924,59,89,12467,156,155
7/17/2016 21:28,1,80,2,1,0,1,43,0,10.67,0,1923,57,89,11981,156,155
7/17/2016 21:28,1,80,2,1,0,1,42,0,10.67,0,1963,53,85,11981,156,155
7/17/2016 21:28,1,80,2,1,0,1,43,0,10.67,0,1994,52,84,11981,156,155
7/17/2016 21:28,1,80,2,1,0,1,46,0,10.67,0,1991,62,88,10314,156,155
7/17/2016 21:28,1,80,2,1,0,1,52,0,10.67,0,1959,64,89,10314,156,155
7/17/2016 21:28,1,80,2,1,0,1,49,0,10.67,0,1892,67,91,14250,156,155
7/17/2016 21:29,1,80,2,1,0,1,49,0,10.67,0,1922,65,91,14250,156,155
7/17/2016 21:29,1,80,2,1,0,1,48,0,10.67,0,1930,57,90,14321,156,155
7/17/2016 21:29,1,80,2,1,0,1,44,0,10.67,0,1958,58,87,14321,156,155
7/17/2016 21:29,1,80,2,1,0,1,43,0,10.67,0,2006,54,85,14321,156,155
7/17/2016 21:29,1,80,2,1,0,1,47,0,10.67,0,2006,56,86,12213,156,155
7/17/2016 21:29,1,80,2,1,0,1,49,0,10.67,0,1918,66,88,12213,156,155
7/17/2016 21:29,1,80,2,1,0,1,50,0,10.67,0,1903,65,92,16105,156,155
7/17/2016 21:29,1,80,2,1,0,1,42,0,10.67,0,1912,55,88,16105,157,155
7/17/2016 21:29,1,80,2,1,0,1,45,0,10.67,0,1915,63,90,15217,157,155
7/17/2016 21:29,1,80,2,1,0,1,41,0,10.67,0,1946,53,88,15217,157,155
7/17/2016 21:29,1,80,2,1,0,1,43,0,10.67,0,1967,53,84,15415,157,155
7/17/2016 21:29,1,80,2,1,0,1,44,0,10.67,0,1970,58,84,11127,157,155
7/17/2016 21:29,1,80,2,1,0,1,50,0,10.67,0,1947,63,89,11127,157,155
7/17/2016 21:29,1,80,2,1,0,1,51,0,10.67,0,1894,66,90,14098,157,155
7/17/2016 21:29,1,80,2,1,0,1,47,0,10.67,0,1904,61,90,14098,157,155
7/17/2016 21:29,1,80,2,1,0,1,46,0,10.67,0,1933,55,90,10373,157,155
7/17/2016 21:29,1,80,2,1,0,1,40,0,10.67,0,1946,52,87,10373,157,155
7/17/2016 21:29,1,80,2,1,0,1,42,0,10.67,0,1998,55,85,10373,157,155
7/17/2016 21:29,1,80,2,1,0,1,47,0,10.67,0,2003,57,86,10744,157,155
7/17/2016 21:29,1,80,2,1,0,1,49,0,10.67,0,1947,63,88,10744,157,155
7/17/2016 21:30,1,80,2,1,0,1,52,0,10.67,0,1908,66,91,12673,157,155
7/17/2016 21:30,1,80,2,1,0,1,49,0,10.67,0,1914,58,92,12673,157,155
7/17/2016 21:30,1,80,2,1,0,1,46,0,10.67,0,1934,61,90,16208,157,155
7/17/2016 21:30,1,80,2,1,0,1,41,0,10.67,0,1966,49,87,16208,157,156
7/17/2016 21:30,1,80,2,1,0,1,43,0,10.67,0,1953,52,85,16208,157,156
7/17/2016 21:30,1,80,2,1,0,1,47,0,10.67,0,1938,59,88,12253,157,156
7/17/2016 21:30,1,80,2,1,0,1,52,0,10.67,0,1919,62,90,12253,157,156
7/17/2016 21:30,1,80,2,1,0,1,50,0,10.67,0,1877,65,91,16927,157,156
7/17/2016 21:30,1,80,2,1,0,1,51,0,10.67,0,1895,63,90,16927,157,156
7/17/2016 21:30,1,80,2,1,0,1,46,0,10.67,0,1938,59,89,14988,157,156
7/17/2016 21:30,1,80,2,1,0,1,41,0,10.67,0,1933,52,85,14988,157,156
7/17/2016 21:30,1,80,2,1,0,1,42,0,10.67,0,1954,53,85,12190,157,156
7/17/2016 21:30,1,80,2,1,0,1,46,0,10.67,0,1976,59,87,12190,157,156
7/17/2016 21:30,1,80,2,1,0,1,48,0,10.67,0,1924,60,88,12190,157,156
7/17/2016 21:30,1,80,2,1,0,1,51,0,10.67,0,1917,63,91,12969,157,156
7/17/2016 21:30,1,80,2,1,0,1,49,0,10.67,0,1929,62,91,12969,157,156
7/17/2016 21:30,1,80,2,1,0,1,49,0,10.67,0,1945,58,89,9229,157,156
7/17/2016 21:30,1,80,2,1,0,1,41,0,10.67,0,1941,53,86,9229,157,156
7/17/2016 21:30,1,80,2,1,0,1,40,0,10.67,0,1984,51,86,11668,157,156
7/17/2016 21:30,1,80,2,1,0,1,45,0,10.67,0,2036,56,85,10477,157,156
7/17/2016 21:31,1,80,2,1,0,1,51,0,10.67,0,1965,62,89,10477,157,156
7/17/2016 21:31,1,80,2,1,0,1,53,0,10.67,0,1905,63,91,12300,157,156
7/17/2016 21:31,1,80,2,1,0,1,45,0,10.67,0,1899,61,91,12300,157,156
7/17/2016 21:31,1,80,2,1,0,1,46,0,10.67,0,1923,52,89,9900,157,156
7/17/2016 21:31,1,80,2,1,0,1,45,0,10.67,0,1938,52,85,9900,157,156
7/17/2016 21:31,1,80,2,1,0,1,41,0,10.67,0,1943,52,84,9900,157,156
7/17/2016 21:31,1,80,2,1,0,1,42,0,10.67,0,1977,58,86,11126,157,156
7/17/2016 21:31,1,80,2,1,0,1,50,0,10.67,0,1966,62,88,11126,157,156
7/17/2016 21:31,1,80,2,1,0,1,50,0,10.67,0,1904,66,92,13867,157,156
7/17/2016 21:31,1,80,2,1,0,1,49,0,10.67,0,1904,64,91,13867,157,156
7/17/2016 21:31,1,80,2,1,0,1,49,0,10.67,0,1922,60,89,11620,158,156
7/17/2016 21:31,1,80,2,1,0,1,43,0,10.67,0,1927,55,87,11620,158,156
7/17/2016 21:31,1,80,2,1,0,1,44,0,10.67,0,1977,54,85,11923,158,156
7/17/2016 21:31,1,80,2,1,0,1,48,0,10.67,0,1986,56,86,11923,158,156
7/17/2016 21:31,1,80,2,1,0,1,48,0,10.67,0,1923,58,87,11923,158,156
